csd_id,metal,mol_idx,shield_rel,shield_nonrel,delta_shield
WUBPAK,Pd,41870,117.291,-265.893,383.18399999999997
WUFCUV,Pd,41907,-377.159,-415.827,38.668000000000006
WUHFOV,Pd,41945,-1610.814,-566.674,-1044.14
CICFON,Pd,42111,-740.872,-493.871,-247.00099999999998
WUWCIA,Pd,42149,896.945,-152.187,1049.132
XACYUY,Pd,42228,4034.41,459.031,3575.379
XAHYAI,Pd,42327,-844.193,-481.946,-362.24699999999996
XECZAI,Pd,42698,258.12,-285.209,543.329
XELQAH,Pd,42853,378.639,-264.349,642.988
XENXOD,Pd,42902,630.817,-208.554,839.371
XEPCIE,Pd,42906,4507.03,464.568,4042.4619999999995
XIFDAU,Pd,43137,-283.66,-360.689,77.029
XIJGAZ,Pd,43174,228.642,-287.238,515.88
BIFZEX,Pd,43372,-1739.564,-618.823,-1120.741
XIVTOO,Pd,43394,213.32,-281.363,494.683
XIXGIU,Pd,43436,904.636,-148.006,1052.642
XIXPIG,Pd,43448,-756.525,-448.733,-307.792
CICFON,Pd,43543,-621.444,-495.375,-126.06899999999996
XOCNUB,Pd,43555,1017.959,-126.047,1144.0059999999999
XOHGAC,Pd,43619,4657.954,467.827,4190.1269999999995
XOKVOK,Pd,43650,776.941,-185.304,962.245
XOQTOO,Pd,43748,803.742,-147.003,950.7449999999999
XOQVEG,Pd,43751,-678.965,-452.988,-225.97700000000003
XOTVOR,Pd,43815,832.762,-159.793,992.555
XOZQAE,Pd,43905,683.654,-192.134,875.788
XUNMOI,Pd,44103,-12.819,-33.851,21.031999999999996
XUSMIH,Pd,44171,-193.333,-391.078,197.74499999999998
XUSYUH,Pd,44187,-134.803,-309.251,174.44799999999998
XUTJUU,Pd,44199,1457.035,-14.885,1471.92
YADLOE,Pd,44368,1161.734,-124.379,1286.1129999999998
YAFLUO,Pd,44383,113.147,-321.587,434.734
YAFPUS,Pd,44393,939.518,-129.313,1068.8310000000001
YAFZAH,Pd,44396,2744.61,2896.516,-151.90599999999995
YAKCUK,Pd,44438,355.59,-277.113,632.703
YATGUV,Pd,44618,277.156,-274.157,551.313
YATPOB,Pd,44625,-291.91,-385.063,93.15299999999996
YAZLUI,Pd,44707,312.168,-294.03,606.198
YAZPAR,Pd,44711,-93.728,-309.544,215.81599999999997
YEBLAW,Pd,44736,1109.808,-112.481,1222.289
YEBPAY,Pd,44737,1577.136,-3.427,1580.5629999999999
YEBPEC,Pd,44738,1509.637,-12.428,1522.065
YEGMUS,Pd,44845,353.107,-285.024,638.1310000000001
YEMGEC,Pd,44954,1037.473,-139.823,1177.296
YEMYOF,Pd,44963,461.778,-252.173,713.951
YESFEH,Pd,45022,1018.587,-147.017,1165.604
YILLOV,Pd,45299,224.537,-298.542,523.079
CAZTEF,Pd,45383,576.803,-275.138,851.941
YIYJIA,Pd,45472,62.572,47.241,15.331000000000003
YIYNIE,Pd,45482,870.124,-148.249,1018.373
YOGPOB,Pd,45599,37.425,22.802,14.622999999999998
BOSJIF,Pd,45606,739.867,-174.181,914.048
YONMIY,Pd,45690,138.651,129.429,9.222000000000008
YOWGAT,Pd,45807,602.682,-233.592,836.274
YOWGIB,Pd,45808,805.712,-173.749,979.461
YOZLAB,Pd,45862,1247.236,-89.705,1336.941
YOZMAC,Pd,45865,1034.603,-172.346,1206.949
YUJBOV,Pd,45968,-722.315,-452.553,-269.76200000000006
ZANZUJ,Pd,46294,300.61,-254.827,555.437
ZATMEM,Pd,46344,644.789,-224.168,868.957
ADOFOR,Pd,46349,977.889,-122.945,1100.834
ZEHHIH,Pd,46504,-264.21,-374.655,110.445
ZEHLOR,Pd,46509,-824.155,-480.511,-343.64399999999995
ZEKQIP,Pd,46558,217.633,-240.73,458.363
ZICLUS,Pd,46799,723.045,-177.362,900.4069999999999
ZIHBOK,Pd,46871,33.386,16.865,16.521000000000004
ZIJMOX,Pd,46920,933.706,-178.269,1111.975
ZIPDAF,Pd,46970,705.014,-241.039,946.053
ZIQZEE,Pd,46995,800.144,-216.236,1016.38
ZIQZOO,Pd,46996,760.354,-215.379,975.7330000000001
CAZTEF,Pd,47089,-540.955,-473.16,-67.79500000000002
CAZTEF,Pd,47090,-596.462,-483.381,-113.08100000000002
ZOLNIZ,Pd,47244,-843.379,-450.747,-392.632
ZOSBAK,Pd,47365,77.446,-314.057,391.50300000000004
ZUHCOU,Pd,47492,458.565,-277.954,736.519
ZUTKEE,Pd,47613,-180.971,-287.552,106.58100000000002
ZUXRIT,Pd,47649,1027.662,-143.394,1171.056
ABIWUD,Pt,81,2943.523,-107.884,3051.407
ABOJOT,Pt,90,4296.864,36.792,4260.071999999999
ACIHID,Pt,152,26.518,7.979,18.539
ACUWUQ,Pt,227,4644.857,21.263,4623.594
ACUXAX,Pt,228,5091.44,48.893,5042.547
ADOWUM,Pt,317,5424.166,91.879,5332.287
AFAPIG,Pt,373,1491.775,-211.47,1703.2450000000001
AGETEL,Pt,478,3519.034,-75.988,3595.022
AGICEY,Pt,485,3754.721,-49.175,3803.896
AHOCAD,Pt,615,39.786,29.566,10.220000000000002
AJEFAX,Pt,667,4292.038,-0.574,4292.611999999999
AKIMUF,Pt,780,4451.501,31.121,4420.38
AKUFOC,Pt,803,142.186,139.061,3.125
AKUFUI,Pt,804,4574.478,8.484,4565.994
ALIVAU,Pt,897,4850.934,40.516,4810.418000000001
APUNEF,Pt,1142,3815.068,-57.898,3872.9660000000003
AQEZUS,Pt,1183,4593.796,12.337,4581.459
AQUHEZ,Pt,1230,5280.217,68.359,5211.857999999999
ASECUX,Pt,1325,4847.155,65.01,4782.1449999999995
ATEPUL,Pt,1407,4233.637,-18.225,4251.862
AYEFOA,Pt,1692,5085.375,76.578,5008.797
AZASID,Pt,1754,4803.071,51.57,4751.501
AZEVEH,Pt,1776,4942.379,33.576,4908.803
BADYUC,Pt,1880,2372.565,-145.46,2518.025
BERDAE,Pt,2453,3214.626,-92.304,3306.9300000000003
BEZPEC,Pt,2594,4666.494,34.244,4632.25
BIQQUN,Pt,2828,4540.149,8.417,4531.732
BIRMOE,Pt,2845,4478.833,27.423,4451.41
BIRRIH,Pt,2847,35.065,-11.185,46.25
BOHROG,Pt,3040,2763.08,-125.578,2888.658
BOMVOP,Pt,3137,4620.322,37.102,4583.22
BOMZIM,Pt,3142,3746.322,-65.08,3811.402
BOSJAX,Pt,3201,3390.568,-85.181,3475.7490000000003
BPYCPT,Pt,3298,804.114,984.897,-180.78300000000002
BUBJIS,Pt,3308,3969.472,0.257,3969.215
BUFMUM,Pt,3348,3641.941,-33.106,3675.047
BUPJUT,Pt,3461,4302.021,35.454,4266.567
BUVYAV,Pt,3552,4714.601,28.452,4686.148999999999
BUYWUQ,Pt,3597,3263.33,-73.49,3336.8199999999997
BUZGOU,Pt,3600,5387.263,93.794,5293.469
CAGJED,Pt,3671,4519.885,13.385,4506.5
CAPPES,Pt,3824,4772.542,45.909,4726.633000000001
CAQWUN,Pt,3855,4086.927,-16.027,4102.954
CARXAU,Pt,3872,2201.271,-166.085,2367.356
CAXSEA,Pt,3946,5185.032,61.237,5123.795
CCENPT,Pt,4006,1065.241,1146.638,-81.39699999999993
CCLMIP,Pt,4007,2885.787,-107.497,2993.2839999999997
CCPYPT,Pt,4008,867.248,1017.794,-150.54599999999994
CEFHAW,Pt,4066,3965.279,-20.156,3985.435
CEGQIP,Pt,4089,5245.57,91.825,5153.745
CEGQOV,Pt,4090,5446.06,103.091,5342.969
CERFOU,Pt,4290,3885.522,-39.424,3924.946
CIGYAT,Pt,4573,344.069,345.169,-1.099999999999966
CIJZAY,Pt,4626,2542.489,-151.237,2693.726
CIKXIE,Pt,4638,4578.937,2.847,4576.09
CISZOU,Pt,4747,60.445,53.07,7.375
CLPYPT,Pt,4857,786.976,937.956,-150.98000000000002
CMADPT,Pt,4859,775.813,948.502,-172.68899999999996
COQHEW,Pt,5103,3409.205,-80.459,3489.6639999999998
COTWEO,Pt,5181,2508.663,-153.109,2661.772
COTWIS,Pt,5182,2397.457,-152.613,2550.0699999999997
COXTIT,Pt,5228,4007.376,-31.572,4038.9480000000003
COZQAJ,Pt,5247,4837.299,27.053,4810.246
CPAMPT,Pt,5255,810.829,949.864,-139.03500000000008
CUHXOT,Pt,5389,4700.049,15.438,4684.611
CUQMIN,Pt,5481,4650.751,15.599,4635.152
CUQVUF,Pt,5493,5747.457,106.616,5640.841
CURWET,Pt,5504,2683.784,-140.953,2824.737
DAKNAI,Pt,5772,154.399,154.248,0.15100000000001046
DAMHOR,Pt,5825,4416.799,51.698,4365.101
DAVGOY,Pt,5946,3396.664,-83.628,3480.2920000000004
DAXXEF,Pt,5993,4742.632,8.307,4734.325
DECZAN,Pt,6054,4879.24,44.792,4834.447999999999
DELVIZ,Pt,6197,3027.558,-108.538,3136.096
DEPJAJ,Pt,6232,4702.195,9.624,4692.571
DICTOY,Pt,6419,2596.646,-138.852,2735.498
DIFCUS,Pt,6444,129.441,136.283,-6.8419999999999845
DIKKUE,Pt,6527,4219.254,18.916,4200.338
DILQOE,Pt,6542,5077.367,54.786,5022.581
DIQYUA,Pt,6590,2588.751,-122.445,2711.1960000000004
DIRNEA,Pt,6597,60.156,46.257,13.899000000000001
DITLEB,Pt,6639,1023.319,-240.159,1263.478
DIVZIS,Pt,6667,4996.69,61.16,4935.53
DOCQAN,Pt,6780,4347.249,34.288,4312.961
DOCQER,Pt,6781,4410.849,62.267,4348.582
DODSAS,Pt,6794,2824.923,-66.417,2891.3399999999997
DOMPOL,Pt,6922,4027.276,-3.607,4030.883
DOMRAZ,Pt,6924,2073.099,-165.653,2238.752
DORXOA,Pt,6990,3129.405,-20.145,3149.55
DORYER,Pt,6994,1739.96,-143.567,1883.527
DOTRAH,Pt,7014,3212.66,-80.487,3293.147
DUHNAX,Pt,7218,4502.336,10.027,4492.309
DUKNAY,Pt,7246,3602.547,-85.313,3687.86
DUKPEF,Pt,7247,2544.565,-130.222,2674.7870000000003
DUPVUG,Pt,7310,4486.76,52.652,4434.108
DUTGOO,Pt,7364,4367.342,16.841,4350.500999999999
DUZBUV,Pt,7406,4907.206,61.628,4845.578
COSZAO,Pt,7522,3969.712,-30.077,3999.789
ECILIO,Pt,7535,3872.589,-26.801,3899.39
EDUTAZ,Pt,7689,4159.923,36.031,4123.892
EFOBUW,Pt,7738,2192.41,-171.684,2364.094
EFUQOO,Pt,7765,3301.223,-86.145,3387.368
EHAGID,Pt,7881,4051.917,9.508,4042.409
EHITOH,Pt,7940,3364.949,-101.396,3466.3450000000003
BUJDUF,Pt,7979,2643.839,-144.169,2788.008
EJUBOD,Pt,8052,52.976,37.705,15.271
ELANIO,Pt,8157,2920.353,-114.331,3034.684
ELUPEJ,Pt,8216,21.23,1.028,20.202
EMAYIA,Pt,8248,3957.604,-19.833,3977.437
EPEBIL,Pt,8398,3094.169,-107.292,3201.461
EQADUW,Pt,8451,4911.236,45.748,4865.488
EQAFAE,Pt,8452,5099.636,67.065,5032.571000000001
ETALOA,Pt,8696,3122.558,-53.145,3175.703
ETESIH,Pt,8714,3651.819,-46.253,3698.072
ETETOO,Pt,8720,3676.921,-45.414,3722.335
ACARAZ,Pt,8832,1366.983,-181.241,1548.224
EWITOU,Pt,8856,4258.677,-2.082,4260.759
EWOKIM,Pt,8866,69.313,53.429,15.884
EWOXIY,Pt,8882,44.47,31.065,13.404999999999998
EWOYOF,Pt,8883,3796.615,-49.126,3845.741
EWUZUU,Pt,8901,160.501,157.754,2.747000000000014
EXUBAA,Pt,8949,4123.455,9.162,4114.293
EYOQAK,Pt,9022,4232.167,-21.107,4253.274
EZAXUA,Pt,9056,3965.811,-21.402,3987.213
FAPVIE,Pt,9351,3997.321,-36.044,4033.365
FAQREX,Pt,9365,4402.909,17.757,4385.152
FEFTUH,Pt,9559,3456.159,-69.402,3525.561
FENKOY,Pt,9727,4767.127,28.025,4739.102000000001
FERFAK,Pt,9782,4594.823,14.236,4580.587
FEXXAI,Pt,9922,2617.008,-93.701,2710.709
ACAZOU,Pt,9984,4018.081,-43.31,4061.391
FIHWOL,Pt,10098,4420.527,-9.192,4429.719
FIJNER,Pt,10110,5037.366,473.06,4564.306
FIWYAM,Pt,10362,18.638,-14.991,33.629000000000005
FODNOB,Pt,10458,4447.734,25.699,4422.035000000001
FOGQIC,Pt,10498,4265.487,-4.064,4269.551
FOHJOD,Pt,10510,-57.937,-87.759,29.822000000000003
FOWTUG,Pt,10754,1535.368,-202.615,1737.983
FUGKEX,Pt,10865,4870.183,45.452,4824.731
FUNPAF,Pt,10960,4556.038,24.555,4531.482999999999
FURREP,Pt,11020,4642.639,38.727,4603.912
FUSHEH,Pt,11021,1963.852,-183.058,2146.91
FUSTIY,Pt,11029,2996.433,-70.504,3066.937
GAFYEV,Pt,11201,3942.009,-34.298,3976.307
GAGNEI,Pt,11218,4702.421,39.086,4663.335
GAKRIV,Pt,11274,4986.925,81.845,4905.08
GAXDUE,Pt,11498,5096.328,76.449,5019.879000000001
GECGOK,Pt,11557,3053.95,-112.373,3166.323
GEGYEW,Pt,11616,4711.402,32.708,4678.694
ASADOQ,Pt,11622,5191.289,91.12,5100.169
ASADOQ,Pt,11623,5207.382,91.766,5115.616
GELMAL,Pt,11667,4003.905,3.993,3999.9120000000003
GELMEP,Pt,11668,4241.811,17.404,4224.406999999999
GESLEZ,Pt,11777,4457.247,36.758,4420.4890000000005
GETNOK,Pt,11799,4070.165,-14.331,4084.496
DEKZIC,Pt,11829,4157.426,-34.111,4191.537
GEXLUS,Pt,11844,2006.763,-133.675,2140.438
GIBKAG,Pt,11891,4823.812,34.293,4789.519
GIBKIO,Pt,11893,4635.518,36.425,4599.093
GIBYEX,Pt,11903,4580.227,16.424,4563.803
GIDMEN,Pt,11933,1381.057,-180.325,1561.382
GIJDUZ,Pt,11984,51.098,30.183,20.915
GIJWAY,Pt,11994,3737.133,-25.988,3763.1209999999996
GIRDUJ,Pt,12123,3980.01,-43.347,4023.3570000000004
GISRIL,Pt,12164,3583.848,-60.681,3644.529
GIZWIY,Pt,12258,5056.968,49.241,5007.727
GOPJEA,Pt,12414,3110.287,-101.539,3211.826
GOTDUO,Pt,12466,5071.231,44.117,5027.114
GOYTIZ,Pt,12520,4338.328,15.339,4322.9890000000005
GUFLEA,Pt,12577,16.28,0.056,16.224
BAVJOB,Pt,12595,3556.374,-45.366,3601.74
GUPYAR,Pt,12706,5038.244,53.545,4984.699
HABZIU,Pt,12887,-1752.509,-418.616,-1333.893
HARFIS,Pt,13144,137.798,131.758,6.039999999999992
HAVTOQ,Pt,13201,3767.056,-14.695,3781.751
HEJSOI,Pt,13447,4649.28,36.288,4612.992
HEJVID,Pt,13450,4320.265,-12.628,4332.893
HEKBEI,Pt,13457,4488.079,62.567,4425.512
HETTUW,Pt,13573,4138.419,9.146,4129.273
HETVAE,Pt,13574,4274.879,33.792,4241.0869999999995
COCYOM,Pt,13633,3424.988,-82.006,3506.9939999999997
HEYZUI,Pt,13664,20.94,-6.356,27.296
HIQBEQ,Pt,13943,2856.573,-94.51,2951.083
HOCHIR,Pt,14163,128.856,127.78,1.0759999999999934
HOJJUM,Pt,14243,2561.227,-148.935,2710.162
HOKCOA,Pt,14264,3637.262,-56.702,3693.964
HORCUP,Pt,14350,2242.984,-115.128,2358.112
HOVMIR,Pt,14427,3802.469,-48.968,3851.437
HOXKEK,Pt,14464,4573.101,21.724,4551.3769999999995
HUJTOY,Pt,14596,3600.691,-54.203,3654.894
HUNZOH,Pt,14654,4323.946,-25.532,4349.478
HUQJIM,Pt,14708,2758.665,-126.635,2885.3
HUXXON,Pt,14795,3989.627,-17.097,4006.724
IBAWER,Pt,14837,83.031,60.175,22.85600000000001
IBIQAP,Pt,14878,3337.078,-58.579,3395.657
IBIQIX,Pt,14880,3381.441,-55.951,3437.392
IDEPIQ,Pt,15057,3284.913,-42.873,3327.786
IFEGAC,Pt,15118,4224.669,-13.982,4238.651
IFEJIM,Pt,15119,2445.51,-156.969,2602.4790000000003
IHISAT,Pt,15325,4144.147,0.606,4143.541
IJUDUM,Pt,15453,4218.865,30.605,4188.26
IKEMET,Pt,15478,3705.763,-53.159,3758.922
IKONAX,Pt,15530,3882.578,-46.867,3929.445
ILOMIG,Pt,15611,3409.309,-63.713,3473.0220000000004
IMICIS,Pt,15665,4456.609,10.979,4445.63
INOROT,Pt,15759,4023.114,-13.376,4036.4900000000002
IPAWEB,Pt,15798,3791.36,-39.472,3830.8320000000003
IXUVEC,Pt,16380,5149.969,68.954,5081.015
IXUWEE,Pt,16382,2335.589,-140.139,2475.728
IYININ,Pt,16429,4156.999,-33.583,4190.581999999999
BOSJAX,Pt,16432,3886.202,-54.49,3940.692
IYIPOV,Pt,16436,3926.231,-46.988,3973.219
JABTOW,Pt,16565,4238.908,14.424,4224.484
JAKKIT,Pt,16662,4388.498,22.245,4366.253
JAKWAU,Pt,16673,5345.513,78.063,5267.45
JALRAP,Pt,16682,4538.898,26.555,4512.343
JASWEI,Pt,16778,4758.523,50.881,4707.642
JEBHOO,Pt,16899,3804.446,-13.139,3817.585
JEHREW,Pt,16982,3659.488,-67.42,3726.908
JETHEV,Pt,17112,5513.536,28.728,5484.808
JEYWIU,Pt,17192,4945.294,59.427,4885.867
JEZMEG,Pt,17201,4513.467,19.69,4493.777
JIHKAM,Pt,17239,5447.031,111.528,5335.503
JIKTEC,Pt,17265,5569.909,117.471,5452.438
JINTOS,Pt,17316,4489.117,20.792,4468.325
JIRVAK,Pt,17353,4221.542,-0.105,4221.647
JOKHOI,Pt,17636,3339.526,-90.541,3430.067
JOMJUS,Pt,17657,1538.046,-147.819,1685.865
JONCOE,Pt,17671,5064.129,65.752,4998.3769999999995
ACARAZ,Pt,17896,4541.446,-13.533,4554.979
JUPMAL,Pt,17923,2885.226,-103.23,2988.456
JUQBAA,Pt,17936,4212.427,-1.926,4214.353
JUYMOI,Pt,18048,50.517,31.206,19.311000000000003
JUZFOZ,Pt,18058,5516.247,110.291,5405.956
JUZLAR,Pt,18061,4997.629,73.897,4923.732
KALZIJ,Pt,18253,2730.666,-89.271,2819.9370000000004
KALZUV,Pt,18255,133.012,120.213,12.799000000000007
KAMBAE,Pt,18256,4341.886,7.418,4334.468000000001
KAMYOP,Pt,18274,18.756,-0.953,19.709
KAPPIE,Pt,18303,4722.047,3.547,4718.5
KARTIG,Pt,18354,3020.819,-70.867,3091.686
KATWOV,Pt,18420,4600.727,35.989,4564.738
KAVZEN,Pt,18447,4247.732,-3.977,4251.709
KAYHAU,Pt,18487,4687.484,33.989,4653.495000000001
KEBXEV,Pt,18536,3843.348,-38.112,3881.46
KECDOM,Pt,18540,-17.813,-37.338,19.525000000000002
KEJNUK,Pt,18646,3245.333,-93.106,3338.4390000000003
KEJPUK,Pt,18647,5702.918,112.39,5590.527999999999
KETROS,Pt,18810,3585.418,-43.647,3629.065
ACAZOU,Pt,18949,3673.406,-38.902,3712.308
KIGPUM,Pt,19014,5180.027,99.962,5080.065
KIMDOB,Pt,19142,2463.926,-101.175,2565.101
KIVKOR,Pt,19275,-25.6,-61.228,35.628
KIXMIO,Pt,19322,2944.513,-81.698,3026.211
KOTJAH,Pt,19525,3890.607,-51.249,3941.8559999999998
KUFPEI,Pt,19642,18.303,-0.561,18.864
KURKAJ,Pt,19805,5931.571,101.729,5829.842
KUYXUA,Pt,19912,4729.934,13.79,4716.144
LABHOM,Pt,19928,53.777,40.638,13.139000000000003
LACQOW,Pt,19953,2233.594,-156.84,2390.434
LAFQER,Pt,19995,5038.292,46.883,4991.409000000001
LALNER,Pt,20074,4790.312,22.619,4767.693
LALWAX,Pt,20094,5237.465,87.534,5149.9310000000005
LERTIN,Pt,20596,3820.653,-42.871,3863.524
LEXTUE,Pt,20714,3589.916,-35.666,3625.5820000000003
LICMIU,Pt,20808,65.119,44.292,20.826999999999998
LIGKAO,Pt,20862,5099.979,61.443,5038.536
BUJDUF,Pt,20907,2873.822,-117.402,2991.224
LITXAQ,Pt,21137,4849.7,60.97,4788.73
LIVDEB,Pt,21151,4315.924,45.367,4270.557
LIXTOB,Pt,21220,3370.817,-84.985,3455.802
LIYGOQ,Pt,21229,4829.775,29.942,4799.833
LIZQER,Pt,21272,5177.508,82.798,5094.71
LODCIQ,Pt,21296,3161.049,-94.975,3256.024
LOJPAC,Pt,21360,1619.724,-140.097,1759.821
LUFNIM,Pt,21602,4333.054,49.917,4283.137
LUKYOF,Pt,21675,1254.753,-229.588,1484.341
LUQMUI,Pt,21753,3630.995,-34.853,3665.848
MAGHAH,Pt,21991,38.142,25.062,13.080000000000002
MAJBOR,Pt,22017,46.429,25.781,20.648000000000003
MALWOO,Pt,22081,17.702,-2.122,19.824
MAQBIR,Pt,22155,4895.299,56.995,4838.304
MARNEY,Pt,22196,4692.818,22.027,4670.791
MARPII,Pt,22201,5062.115,85.261,4976.853999999999
MAYKUS,Pt,22344,4174.518,-23.749,4198.267
MAZXAO,Pt,22379,2562.648,-146.649,2709.297
MCYSPT,Pt,22389,3992.628,-32.174,4024.802
MECFIL,Pt,22418,6036.244,147.49,5888.754
BAKSUD,Pt,22506,2387.631,-164.084,2551.7149999999997
MEHYUU,Pt,22507,2918.748,-82.027,3000.775
METSIO,Pt,22647,4722.744,33.914,4688.83
MEVWAP,Pt,22670,3830.438,-31.511,3861.949
MIBBOQ,Pt,22745,5197.929,77.966,5119.963
MIGHAM,Pt,22859,165.682,161.447,4.234999999999985
BUJDUF,Pt,22886,594.403,-257.324,851.7270000000001
MIPDOG,Pt,23019,1124.415,-236.468,1360.883
MIRHIH,Pt,23043,0.157,-22.8,22.957
MIRJEF,Pt,23046,-9.553,-33.793,24.24
BOSJAX,Pt,23072,5453.841,30.284,5423.557000000001
MIVKIP,Pt,23128,16.099,-3.581,19.68
MIVSOB,Pt,23137,4031.366,-11.801,4043.167
MIXJEL,Pt,23152,4544.416,34.42,4509.996
MLAMPT,Pt,23205,2858.578,-120.779,2979.357
MOGWUC,Pt,23300,102.298,95.028,7.269999999999996
MOPSEQ,Pt,23406,162.972,161.109,1.8629999999999995
MOPSIU,Pt,23407,-44.056,-67.846,23.790000000000006
MOSRIY,Pt,23471,2748.671,-92.412,2841.0829999999996
MUCGIA,Pt,23636,3309.773,-57.576,3367.349
MULYUN,Pt,23733,3929.149,-14.14,3943.2889999999998
MUXKOH,Pt,23871,4209.021,-18.352,4227.373
MUXNIE,Pt,23872,3963.73,-23.808,3987.538
NAJYEE,Pt,24061,2209.688,-167.862,2377.55
NEMWEK,Pt,24558,4167.918,-0.907,4168.825
NERGUO,Pt,24617,2642.294,-106.532,2748.826
BAKSUD,Pt,24736,3316.888,-95.807,3412.6949999999997
NIGBEN,Pt,24894,4558.604,34.332,4524.272
NIHRAX,Pt,24933,3147.996,-97.416,3245.4120000000003
NIPMEI,Pt,25068,4208.285,-26.612,4234.897
ASADOQ,Pt,25153,1643.564,-165.625,1809.189
NIWPOA,Pt,25194,3224.009,-80.715,3304.724
NODNEB,Pt,25300,3674.935,-45.0,3719.935
NOLHOM,Pt,25392,133.097,128.972,4.125
BAVJUH,Pt,25498,3371.697,-82.51,3454.2070000000003
NOQZUQ,Pt,25525,4308.45,-0.155,4308.605
NOVFEM,Pt,25576,38.784,21.91,16.874
NUCVIQ,Pt,25728,2393.358,-123.962,2517.32
NUQQIB,Pt,25834,3409.162,-67.183,3476.345
OBOPEB,Pt,26011,2845.623,-117.593,2963.216
OCOYIR,Pt,26086,4238.208,-38.235,4276.442999999999
OCUGOI,Pt,26099,4960.17,55.664,4904.506
ODIFAJ,Pt,26151,2766.958,-107.042,2874.0
OFOQIK,Pt,26293,3769.587,-52.881,3822.468
OFULIL,Pt,26303,4697.235,6.929,4690.306
OGEQUQ,Pt,26338,3586.812,-57.531,3644.343
OGEWAY,Pt,26342,3823.377,-35.803,3859.18
OGIHAN,Pt,26352,4494.751,10.56,4484.191
BOSJAX,Pt,26542,3629.83,-66.693,3696.523
OJOLEE,Pt,26562,3321.484,-88.087,3409.571
OLUXIC,Pt,26755,19.575,6.422,13.152999999999999
DEJBEA,Pt,26762,3686.541,-73.075,3759.616
DOQNOO,Pt,26785,4682.841,17.573,4665.268
OMOQIS,Pt,26827,4467.718,36.854,4430.864
OMPZPT,Pt,26831,2981.667,-108.313,3089.98
OQININ,Pt,27006,4501.898,-5.17,4507.068
ORAREF,Pt,27022,4549.734,36.618,4513.116
OTUHUH,Pt,27166,4247.213,-12.089,4259.302
OTULEV,Pt,27167,3194.859,-77.718,3272.5769999999998
OVIBED,Pt,27201,4522.443,-2.089,4524.532
OVUHOE,Pt,27225,153.339,152.425,0.9139999999999873
OWERAM,Pt,27258,3574.416,-45.97,3620.386
OWESUF,Pt,27260,3791.727,-19.642,3811.3689999999997
OWOLUJ,Pt,27291,3478.103,-71.907,3550.01
OWOZUW,Pt,27297,3149.269,-98.992,3248.261
OXIBAZ,Pt,27337,5343.928,109.458,5234.47
OXOSIE,Pt,27344,5308.408,80.131,5228.277
PADCUW,Pt,27488,4142.15,2.32,4139.83
PADDAD,Pt,27489,4078.477,-2.967,4081.444
PAHNUJ,Pt,27550,4059.666,-43.55,4103.216
PARKOK,Pt,27727,2600.689,-137.74,2738.429
PASLIH,Pt,27738,1100.292,-203.575,1303.867
PAWWIU,Pt,27781,4021.489,-24.104,4045.593
PAXQEN,Pt,27804,3742.011,-51.706,3793.717
PAYNEJ,Pt,27827,3574.416,-40.49,3614.906
PEKTOP,Pt,27996,4356.464,23.443,4333.021
PEXDAZ,Pt,28172,50.73,37.533,13.196999999999996
PIFBEL,Pt,28277,3996.861,-32.459,4029.3199999999997
PIFVAB,Pt,28302,4566.839,16.54,4550.299
PIKLAY,Pt,28383,34.357,17.221,17.136
PIKZAL,Pt,28401,4166.118,31.429,4134.689
PILMUS,Pt,28407,3663.951,-26.104,3690.055
PIYMUF,Pt,28554,5019.819,65.17,4954.649
PIYVIF,Pt,28571,5286.086,79.728,5206.358
POQJUA,Pt,28758,5181.527,78.763,5102.764
POQZEB,Pt,28776,4747.733,60.834,4686.899
POSZEC,Pt,28818,4747.162,60.681,4686.481000000001
PROPTC,Pt,28917,4834.397,47.388,4787.009
PUMPAR,Pt,29084,4680.292,21.111,4659.1810000000005
PUMYAX,Pt,29089,4495.931,29.753,4466.178
PUNKEQ,Pt,29104,3026.639,-86.656,3113.295
QACLEN,Pt,29296,4711.043,24.594,4686.449
QADJUE,Pt,29312,2786.671,-110.006,2896.6769999999997
QAKXIM,Pt,29454,3655.099,-53.124,3708.223
QAKXOS,Pt,29455,4227.119,-17.464,4244.583
DOQNOO,Pt,29575,3179.028,-104.684,3283.712
DOQNOO,Pt,29588,5217.938,91.998,5125.9400000000005
QARBEU,Pt,29597,48.117,28.261,19.855999999999998
QARLAW,Pt,29604,4178.663,0.538,4178.125
QASKEB,Pt,29651,2600.998,-137.694,2738.692
QASKUR,Pt,29654,801.68,-254.87,1056.55
AROPAZ,Pt,29701,4881.601,70.623,4810.978
QECBAD,Pt,29833,3139.157,-106.655,3245.8120000000004
QEMPOO,Pt,30005,164.773,158.145,6.627999999999986
CABMAV,Pt,30006,4535.61,-13.007,4548.616999999999
QEVQOX,Pt,30105,4138.058,8.129,4129.929
QIGRAB,Pt,30342,2501.342,-131.158,2632.5
QIKQAF,Pt,30388,43.548,23.21,20.338
QIPYAT,Pt,30435,4690.234,30.913,4659.321000000001
QIWFAG,Pt,30514,2650.155,-120.394,2770.549
QIZRUQ,Pt,30592,4166.055,8.176,4157.879
EYIPEH,Pt,30611,1333.412,-184.179,1517.5910000000001
QOBYAI,Pt,30612,53.737,33.838,19.899
QODREJ,Pt,30652,3332.902,-66.2,3399.102
QOGBAQ,Pt,30695,58.335,39.797,18.538000000000004
